token,frequency,total,idf
jefferson,22846,5940667,5.560800648303224
cave,22843,5940667,5.560931970941247
collins,22839,5940667,5.561107094622794
gabriel,22835,5940667,5.561282248978017
jacques,22835,5940667,5.561282248978017
serbian,22832,5940667,5.561413634880498
rescued,22829,5940667,5.5615450380475036
counted,22822,5940667,5.561851712602492
bore,22804,5940667,5.562640736445644
milk,22800,5940667,5.562816159654584
evident,22800,5940667,5.562816159654584
finest,22798,5940667,5.562903882800392
consent,22795,5940667,5.563035481949575
clock,22789,5940667,5.563298732214345
genres,22781,5940667,5.563649840403161
operators,22760,5940667,5.564572086356849
marc,22753,5940667,5.564879690779989
flagship,22748,5940667,5.565099466170426
export,22745,5940667,5.565231354593012
seal,22744,5940667,5.565275321266281
croatia,22742,5940667,5.5653632604124486
depot,22740,5940667,5.565451207292589
sculptor,22713,5940667,5.5666392478257
azerbaijan,22713,5940667,5.5666392478257
deck,22713,5940667,5.5666392478257
teammate,22709,5940667,5.566815373932447
bounded,22701,5940667,5.567167719234485
nationalist,22700,5940667,5.5672117711276226
delegation,22697,5940667,5.567343938451646
vegetation,22689,5940667,5.567696470072977
freight,22687,5940667,5.567784622400255
part-time,22682,5940667,5.56800503722184
eating,22681,5940667,5.568049126016681
explosion,22670,5940667,5.5685342310955415
customer,22669,5940667,5.568578343228591
episcopal,22666,5940667,5.568710691304222
gilbert,22658,5940667,5.569063705163683
rico,22656,5940667,5.56915197810367
organizing,22648,5940667,5.569505147805381
notion,22645,5940667,5.5696376186068015
enabling,22634,5940667,5.570123495071229
dragon,22630,5940667,5.570300235969533
strategies,22616,5940667,5.57091907522369
philosopher,22613,5940667,5.571051733474122
basement,22594,5940667,5.5718923113102425
130,22572,5940667,5.5728664955080855
reopened,22571,5940667,5.57291079916536
consulting,22565,5940667,5.573176662336015
enhance,22559,5940667,5.573442596208692
chronicle,22558,5940667,5.573486925397254
fa,22557,5940667,5.57353125655098
tension,22554,5940667,5.5736642618048835
amp,22551,5940667,5.573797284751538
coup,22541,5940667,5.574240822415156
sr.,22533,5940667,5.5745957942429945
joy,22529,5940667,5.574773327419973
muslims,22526,5940667,5.574906497989474
perry,22518,5940667,5.57526170623404
combine,22507,5940667,5.575750323678521
layout,22504,5940667,5.575883624427424
enterprises,22500,5940667,5.5760613864046045
secretly,22493,5940667,5.576372545920817
relay,22484,5940667,5.5767727504751505
enlarged,22459,5940667,5.577885270893393
ivan,22438,5940667,5.578820745492206
queens,22433,5940667,5.579043606583811
giants,22432,5940667,5.579088184762799
prolific,22427,5940667,5.579311105470827
substantially,22420,5940667,5.579623277970965
eliminate,22413,5940667,5.579935547953205
ignored,22413,5940667,5.579935547953205
lift,22412,5940667,5.579980165911941
anglican,22409,5940667,5.580114031733966
repairs,22408,5940667,5.580158657657171
trace,22408,5940667,5.580158657657171
outlets,22405,5940667,5.580292547376873
hop,22394,5940667,5.580783629776974
gather,22381,5940667,5.581364310976987
keeps,22372,5940667,5.5817665186556376
firms,22371,5940667,5.581811218385211
develops,22366,5940667,5.582034747008983
friedrich,22366,5940667,5.582034747008983
unofficial,22361,5940667,5.58225832560897
vacant,22359,5940667,5.582347771047313
facebook,22334,5940667,5.583466514591379
otto,22332,5940667,5.583556068166865
lots,22332,5940667,5.583556068166865
bull,22326,5940667,5.583824777022438
therapy,22325,5940667,5.583869568852417
aided,22318,5940667,5.58418316785147
imported,22315,5940667,5.584317597533746
1830,22308,5940667,5.5846313370876715
tanks,22305,5940667,5.584765827034751
persuaded,22304,5940667,5.584810661036866
holland,22299,5940667,5.585034861203713
stanford,22299,5940667,5.585034861203713
nice,22289,5940667,5.585483412390923
calculated,22277,5940667,5.586021939532242
dimensions,22276,5940667,5.586066829887557
solve,22271,5940667,5.586291311896266
supposedly,22259,5940667,5.586830274406506
armies,22259,5940667,5.586830274406506
earthquake,22252,5940667,5.587144803401932
listening,22245,5940667,5.587459431356974
killer,22244,5940667,5.587504386289662
romanian,22234,5940667,5.587954046803556
seminary,22229,5940667,5.5881789529062065
sustainable,22227,5940667,5.58826892951235
interface,22220,5940667,5.588583911403496
charitable,22211,5940667,5.588989033958607
militia,22210,5940667,5.589034057708643
resided,22199,5940667,5.589529452796349
advances,22197,5940667,5.589619551003456
sword,22190,5940667,5.589934958670477
explaining,22177,5940667,5.590520979829087
telegraph,22177,5940667,5.590520979829087
humanity,22173,5940667,5.590701363144119
diplomat,22164,5940667,5.591107344609876
protagonist,22163,5940667,5.591152463837442
sponsor,22153,5940667,5.591603768114441
graphics,22151,5940667,5.591694053416055
eagles,22148,5940667,5.591829496654259
citizenship,22145,5940667,5.591964958239818
roberts,22144,5940667,5.59201011617972
planted,22137,5940667,5.59232627887064
urged,22134,5940667,5.592461807772386
pursuing,22134,5940667,5.592461807772386
reservoir,22133,5940667,5.592506988155071
venezuela,22132,5940667,5.592552170579116
flee,22132,5940667,5.592552170579116
methodist,22130,5940667,5.592642541552021
88,22120,5940667,5.593094518960845
syria,22116,5940667,5.5932753671392925
tight,22081,5940667,5.594859185376567
anthology,22080,5940667,5.594904474206085
hitting,22079,5940667,5.594949765086773
mac,22051,5940667,5.596218743276548
comparable,22051,5940667,5.596218743276548
vii,22050,5940667,5.596264093722124
comment,22046,5940667,5.596445516073856
memories,22038,5940667,5.596808459549394
sheet,22037,5940667,5.59685383674736
sierra,22036,5940667,5.596899216004509
inspector,22035,5940667,5.596944597321029
expense,22035,5940667,5.596944597321029
mtv,22032,5940667,5.59708075362868
hybrid,22028,5940667,5.597262324214744
ft,22027,5940667,5.597307722012959
differs,22026,5940667,5.597353121872227
gospel,22025,5940667,5.5973985237927355
knights,22025,5940667,5.5973985237927355
navigation,22020,5940667,5.597625564320445
linking,22018,5940667,5.597716394966768
all-star,22014,5940667,5.5978980810137795
superintendent,22014,5940667,5.5978980810137795
walks,22010,5940667,5.598079800076609
sheep,22006,5940667,5.5982615521672585
theological,22005,5940667,5.598306995351924
teenage,22005,5940667,5.598306995351924
82,22000,5940667,5.5985342422566635
1837,21998,5940667,5.598625155480054
viewing,21994,5940667,5.598807006726236
monuments,21994,5940667,5.598807006726236
ceremonies,21983,5940667,5.599307268236999
1–0,21981,5940667,5.599398251769043
specimens,21976,5940667,5.5996257468220065
sony,21965,5940667,5.600126418187236
liked,21964,5940667,5.600171946198353
disabled,21962,5940667,5.600263008439458
wilhelm,21945,5940667,5.6010373724747815
adelaide,21941,5940667,5.601219662955167
hostile,21936,5940667,5.601447572795021
dozens,21934,5940667,5.601538751276962
editing,21933,5940667,5.6015843436356905
accordingly,21928,5940667,5.601812336614494
butler,21928,5940667,5.601812336614494
suffer,21921,5940667,5.602131614137789
precise,21920,5940667,5.602177233535165
bangladesh,21916,5940667,5.60235973193881
surrendered,21910,5940667,5.602633542007604
diet,21900,5940667,5.603090058792524
buying,21895,5940667,5.603318395361618
horizontal,21888,5940667,5.603638154174839
impression,21868,5940667,5.604552314582226
rogers,21868,5940667,5.604552314582226
justin,21844,5940667,5.605650411325072
colin,21835,5940667,5.6060625086774545
contributor,21834,5940667,5.606108307756902
explicitly,21833,5940667,5.606154108934
25th,21828,5940667,5.606383146290994
witnesses,21825,5940667,5.6065205938893135
donations,21825,5940667,5.6065205938893135
summers,21823,5940667,5.606612236118116
garnered,21820,5940667,5.6067497152100545
vinyl,21819,5940667,5.606795545774466
voyage,21818,5940667,5.606841378439414
inc,21818,5940667,5.606841378439414
placement,21816,5940667,5.606933050071691
highlights,21812,5940667,5.607116418551164
lit,21808,5940667,5.607299820660803
brilliant,21806,5940667,5.607391534330789
stockholm,21806,5940667,5.607391534330789
marketed,21804,5940667,5.607483256412944
essay,21804,5940667,5.607483256412944
hide,21799,5940667,5.607712598431701
withdrawal,21794,5940667,5.607941993060285
boom,21783,5940667,5.60844684654876
81,21771,5940667,5.60899788665087
surprised,21766,5940667,5.609227576341109
rifle,21763,5940667,5.609365415483049
aaron,21753,5940667,5.609825016557414
legends,21753,5940667,5.609825016557414
files,21751,5940667,5.609916962125702
ease,21747,5940667,5.610100878628129
1841,21745,5940667,5.610192849565378
isaac,21738,5940667,5.6105148144739845
termed,21731,5940667,5.61083688307738
engaging,21723,5940667,5.611205088540186
treasurer,21722,5940667,5.6112511237571345
broader,21721,5940667,5.611297161093423
partnered,21720,5940667,5.6113432005492445
availability,21716,5940667,5.611527379571775
revealing,21715,5940667,5.611573429628194
canton,21715,5940667,5.611573429628194
tables,21711,5940667,5.611757651062879
blow,21708,5940667,5.611895839413821
applying,21706,5940667,5.611987975591156
demonstration,21695,5940667,5.612494876364665
managers,21689,5940667,5.612771476034509
projected,21687,5940667,5.612863692928709
carefully,21687,5940667,5.612863692928709
goalkeeper,21681,5940667,5.613140394646026
constitute,21680,5940667,5.613186519043533
terminated,21677,5940667,5.613324905002193
grammy,21674,5940667,5.6134633101141755
keen,21674,5940667,5.6134633101141755
mason,21667,5940667,5.613786329890409
thursday,21664,5940667,5.613924798885114
lecture,21660,5940667,5.614109454042135
hiding,21654,5940667,5.6143865007262725
settings,21654,5940667,5.6143865007262725
dakota,21650,5940667,5.61457124116648
observer,21648,5940667,5.614663624186547
demanding,21646,5940667,5.614756015742024
opinions,21645,5940667,5.614802214721036
muhammad,21621,5940667,5.615911631004566
84,21619,5940667,5.616004137942652
educator,21616,5940667,5.616142914397136
elderly,21610,5940667,5.616420525096185
liquid,21608,5940667,5.6165130791246645
indie,21597,5940667,5.617022279459704
geological,21594,5940667,5.617161197290031
surfaces,21592,5940667,5.617253819899275
evaluation,21587,5940667,5.617485413962239
entries,21582,5940667,5.617717061673437
talented,21582,5940667,5.617717061673437
convince,21581,5940667,5.6177633976556525
b.a,21579,5940667,5.61785607606165
labels,21579,5940667,5.61785607606165
xi,21576,5940667,5.61799510977755
mentor,21574,5940667,5.618087809661742
deposits,21573,5940667,5.618134162826513
retaining,21572,5940667,5.618180518139999
strikes,21570,5940667,5.618273235213914
warned,21568,5940667,5.618365960885082
chaired,21562,5940667,5.6186441894980526
tactics,21561,5940667,5.618690568460564
agreements,21560,5940667,5.618736949574183
tea,21553,5940667,5.619061677617302
laura,21545,5940667,5.619432924547178
patent,21530,5940667,5.620129384238708
inscription,21525,5940667,5.620361645301185
tough,21519,5940667,5.620640429802572
chambers,21513,5940667,5.620919292046431
johann,21501,5940667,5.621477249935087
detective,21498,5940667,5.621616788064108
rectangular,21498,5940667,5.621616788064108
afterward,21497,5940667,5.621663305100981
microsoft,21483,5940667,5.622314770922067
teaches,21482,5940667,5.622361320439124
essex,21477,5940667,5.6225941005328215
99,21476,5940667,5.622640663054656
priests,21473,5940667,5.6227803636299845
technological,21454,5940667,5.623665587439741
herald,21453,5940667,5.623712199880611
autobiography,21452,5940667,5.623758814494301
soap,21451,5940667,5.6238054312810135
beam,21438,5940667,5.624411647345651
1800,21437,5940667,5.62445829457598
panama,21436,5940667,5.624504943982375
plaza,21432,5940667,5.6246915633726715
twelfth,21430,5940667,5.624784886129493
prevention,21428,5940667,5.624878217596265
whenever,21424,5940667,5.625064906666163
harvey,21421,5940667,5.6252049463443
highlight,21418,5940667,5.625345005636296
maternal,21410,5940667,5.625718593013388
systematic,21401,5940667,5.626139045706975
smallest,21392,5940667,5.6265596752553915
counsel,21370,5940667,5.627588626283923
countryside,21368,5940667,5.627682219807319
classics,21364,5940667,5.627869433137455
contents,21363,5940667,5.627916241946882
finale,21358,5940667,5.628150318865626
jet,21355,5940667,5.628290791321549
layers,21354,5940667,5.628337619858868
colored,21351,5940667,5.628478118629736
comedian,21348,5940667,5.628618637143281
newcastle,21345,5940667,5.628759175405054
79,21341,5940667,5.628946590483145
diesel,21330,5940667,5.62946216313172
reviewer,21327,5940667,5.629602819999524
canon,21326,5940667,5.629649710018992
descended,21325,5940667,5.629696602237236
1838,21320,5940667,5.6299310963173355
nashville,21307,5940667,5.630541038391749
succeeding,21305,5940667,5.630634908663104
indies,21303,5940667,5.630728787746913
wire,21303,5940667,5.630728787746913
utilized,21296,5940667,5.631057433962224
mechanisms,21290,5940667,5.631339216709591
edges,21285,5940667,5.631574096334863
pilots,21283,5940667,5.631668063634312
philosophical,21276,5940667,5.631997018734908
settling,21275,5940667,5.632044021155542
harsh,21271,5940667,5.632232052933466
complaints,21268,5940667,5.632373099972887
eugene,21267,5940667,5.632420120073989
"4,000",21261,5940667,5.63270228711875
voluntary,21257,5940667,5.6328904427239905
descendant,21254,5940667,5.633031582664476
são,21254,5940667,5.633031582664476
alaska,21252,5940667,5.633125687026283
smart,21241,5940667,5.633643419370231
streak,21237,5940667,5.633831752154817
substance,21233,5940667,5.634020120415323
approaching,21232,5940667,5.634067218025128
innocent,21229,5940667,5.634208524165114
boulevard,21225,5940667,5.634396963417569
grandmother,21220,5940667,5.634632562429142
appealed,21218,5940667,5.634726817577899
spotted,21216,5940667,5.634821081611527
lengthy,21215,5940667,5.634868216960691
altogether,21214,5940667,5.6349153545317
sends,21200,5940667,5.635575513937012
feeding,21194,5940667,5.635858572862335
composers,21190,5940667,5.636047323334772
lifted,21187,5940667,5.636188909572826
i.,21187,5940667,5.636188909572826
thriller,21176,5940667,5.6367082306901795
strongest,21175,5940667,5.6367554550768615
african-american,21156,5940667,5.637653142411246
